"LGD2014","LGD2014NAME","DZ2021","DZ2021_name","SDZ2021","SDZ2021_name"
"N09000002","Armagh City, Banbridge and Craigavon","N20000432","Craigavon_E2","N21000098","Craigavon_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000435","Craigavon_D2","N21000097","Craigavon_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000429","Craigavon_B5","N21000095","Craigavon_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000428","Craigavon_B4","N21000095","Craigavon_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000439","Craigavon_E3","N21000098","Craigavon_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000452","Craigavon_G3","N21000100","Craigavon_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000535","Lurgan_N3","N21000118","Lurgan_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000538","Lurgan_N4","N21000118","Lurgan_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000448","Craigavon_G1","N21000100","Craigavon_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000449","Craigavon_G2","N21000100","Craigavon_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000453","Craigavon_G4","N21000100","Craigavon_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000454","Craigavon_G5","N21000100","Craigavon_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000512","Lurgan_K1","N21000116","Lurgan_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000427","Craigavon_B3","N21000095","Craigavon_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000516","Lurgan_L1","N21000117","Lurgan_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000525","Lurgan_L3","N21000117","Lurgan_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000524","Lurgan_L2","N21000117","Lurgan_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000496","Lurgan_F1","N21000112","Lurgan_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000509","Lurgan_G4","N21000113","Lurgan_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000497","Lurgan_F2","N21000112","Lurgan_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000545","Lurgan_S3","N21000122","Lurgan_S"
"N09000002","Armagh City, Banbridge and Craigavon","N20000511","Lurgan_F6","N21000112","Lurgan_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000522","Lurgan_N1","N21000118","Lurgan_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000421","Craigavon_A1","N21000094","Craigavon_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000508","Lurgan_F5","N21000112","Lurgan_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000425","Craigavon_B1","N21000095","Craigavon_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000493","Lurgan_C4","N21000109","Lurgan_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000500","Lurgan_F3","N21000112","Lurgan_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000506","Lurgan_G3","N21000113","Lurgan_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000504","Lurgan_F4","N21000112","Lurgan_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000426","Craigavon_B2","N21000095","Craigavon_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000483","Lurgan_C1","N21000109","Lurgan_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000422","Craigavon_A2","N21000094","Craigavon_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000484","Lurgan_C2","N21000109","Lurgan_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000549","Lurgan_S5","N21000122","Lurgan_S"
"N09000002","Armagh City, Banbridge and Craigavon","N20000553","Lagan_River_G1","N21000130","Lagan_River_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000547","Lurgan_S4","N21000122","Lurgan_S"
"N09000002","Armagh City, Banbridge and Craigavon","N20000559","Lagan_River_C2","N21000126","Lagan_River_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000526","Lurgan_K4","N21000116","Lurgan_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000518","Lurgan_J3","N21000115","Lurgan_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000517","Lurgan_J2","N21000115","Lurgan_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000523","Lurgan_P2","N21000119","Lurgan_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000514","Lurgan_P1","N21000119","Lurgan_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000531","Lurgan_P4","N21000119","Lurgan_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000529","Lurgan_P3","N21000119","Lurgan_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000533","Lurgan_P5","N21000119","Lurgan_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000537","Lurgan_S1","N21000122","Lurgan_S"
"N09000002","Armagh City, Banbridge and Craigavon","N20000542","Lurgan_S2","N21000122","Lurgan_S"
"N09000002","Armagh City, Banbridge and Craigavon","N20000550","Lurgan_T4","N21000123","Lurgan_T"
"N09000002","Armagh City, Banbridge and Craigavon","N20000558","Lagan_River_B2","N21000125","Lagan_River_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000564","Lagan_River_E1","N21000128","Lagan_River_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000572","Lagan_River_E3","N21000128","Lagan_River_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000520","Lurgan_J4","N21000115","Lurgan_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000510","Lurgan_J1","N21000115","Lurgan_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000554","Lagan_River_A2","N21000124","Lagan_River_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000561","Lagan_River_B3","N21000125","Lagan_River_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000567","Lagan_River_E2","N21000128","Lagan_River_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000551","Lagan_River_C1","N21000126","Lagan_River_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000552","Lagan_River_A1","N21000124","Lagan_River_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000521","Lurgan_B4","N21000108","Lurgan_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000488","Lurgan_B3","N21000108","Lurgan_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000557","Lagan_River_B1","N21000125","Lagan_River_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000556","Lagan_River_A4","N21000124","Lagan_River_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000555","Lagan_River_A3","N21000124","Lagan_River_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000515","Lurgan_K2","N21000116","Lurgan_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000543","Lurgan_R5","N21000121","Lurgan_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000519","Lurgan_K3","N21000116","Lurgan_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000544","Lurgan_T1","N21000123","Lurgan_T"
"N09000002","Armagh City, Banbridge and Craigavon","N20000527","Lurgan_Q1","N21000120","Lurgan_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000536","Lurgan_R3","N21000121","Lurgan_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000534","Lurgan_Q2","N21000120","Lurgan_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000540","Lurgan_Q4","N21000120","Lurgan_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000539","Lurgan_Q3","N21000120","Lurgan_Q"
"N09000002","Armagh City, Banbridge and Craigavon","N20000530","Lurgan_N2","N21000118","Lurgan_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000532","Lurgan_R2","N21000121","Lurgan_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000546","Lurgan_T2","N21000123","Lurgan_T"
"N09000002","Armagh City, Banbridge and Craigavon","N20000548","Lurgan_T3","N21000123","Lurgan_T"
"N09000002","Armagh City, Banbridge and Craigavon","N20000528","Lurgan_R1","N21000121","Lurgan_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000541","Lurgan_R4","N21000121","Lurgan_R"
"N09000002","Armagh City, Banbridge and Craigavon","N20000478","Lurgan_A2","N21000107","Lurgan_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000481","Lurgan_B2","N21000108","Lurgan_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000502","Lurgan_H2","N21000114","Lurgan_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000482","Lurgan_A5","N21000107","Lurgan_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000479","Lurgan_A3","N21000107","Lurgan_A"
"N09000007","Lisburn and Castlereagh","N20002323","Killultagh_H4","N21000525","Killultagh_H"
"N09000007","Lisburn and Castlereagh","N20002325","Killultagh_H5","N21000525","Killultagh_H"
"N09000007","Lisburn and Castlereagh","N20002263","Downshire_West_D1","N21000514","Downshire_West_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000477","Lurgan_B1","N21000108","Lurgan_B"
"N09000002","Armagh City, Banbridge and Craigavon","N20000476","Lurgan_A1","N21000107","Lurgan_A"
"N09000007","Lisburn and Castlereagh","N20002273","Downshire_West_C4","N21000513","Downshire_West_C"
"N09000007","Lisburn and Castlereagh","N20002317","Killultagh_C6","N21000520","Killultagh_C"
"N09000007","Lisburn and Castlereagh","N20002267","Downshire_West_D3","N21000514","Downshire_West_D"
"N09000007","Lisburn and Castlereagh","N20002275","Downshire_West_C5","N21000513","Downshire_West_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000501","Lurgan_H1","N21000114","Lurgan_H"
"N09000007","Lisburn and Castlereagh","N20002321","Killultagh_H2","N21000525","Killultagh_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000480","Lurgan_A4","N21000107","Lurgan_A"
"N09000007","Lisburn and Castlereagh","N20002266","Downshire_West_C3","N21000513","Downshire_West_C"
"N09000007","Lisburn and Castlereagh","N20002265","Downshire_West_D2","N21000514","Downshire_West_D"
"N09000007","Lisburn and Castlereagh","N20002264","Downshire_West_C2","N21000513","Downshire_West_C"
"N09000007","Lisburn and Castlereagh","N20002262","Downshire_West_C1","N21000513","Downshire_West_C"
"N09000007","Lisburn and Castlereagh","N20002271","Downshire_West_D5","N21000514","Downshire_West_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000507","Lurgan_H3","N21000114","Lurgan_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000513","Lurgan_H4","N21000114","Lurgan_H"
"N09000007","Lisburn and Castlereagh","N20002270","Downshire_West_D4","N21000514","Downshire_West_D"
"N09000007","Lisburn and Castlereagh","N20002272","Downshire_West_D6","N21000514","Downshire_West_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000486","Lurgan_D2","N21000110","Lurgan_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000505","Lurgan_G2","N21000113","Lurgan_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000503","Lurgan_G1","N21000113","Lurgan_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000498","Lurgan_E5","N21000111","Lurgan_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000487","Lurgan_C3","N21000109","Lurgan_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000495","Lurgan_D4","N21000110","Lurgan_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000492","Lurgan_E3","N21000111","Lurgan_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000494","Lurgan_E4","N21000111","Lurgan_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000491","Lurgan_E2","N21000111","Lurgan_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000485","Lurgan_D1","N21000110","Lurgan_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000489","Lurgan_D3","N21000110","Lurgan_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000490","Lurgan_E1","N21000111","Lurgan_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000499","Lurgan_D5","N21000110","Lurgan_D"
"N09000009","Mid Ulster","N20003100","Clogher_Valley_G4","N21000692","Clogher_Valley_G"
"N09000009","Mid Ulster","N20003095","Clogher_Valley_G3","N21000692","Clogher_Valley_G"
"N09000009","Mid Ulster","N20003092","Clogher_Valley_E7","N21000690","Clogher_Valley_E"
"N09000003","Belfast","N20000913","Titanic_S2","N21000212","Titanic_S"
"N09000003","Belfast","N20000918","Titanic_P3","N21000209","Titanic_P"
"N09000003","Belfast","N20000922","Titanic_S3","N21000212","Titanic_S"
"N09000003","Belfast","N20000928","Titanic_S4","N21000212","Titanic_S"
"N09000003","Belfast","N20000912","Titanic_P2","N21000209","Titanic_P"
"N09000003","Belfast","N20000924","Titanic_P4","N21000209","Titanic_P"
"N09000003","Belfast","N20000934","Titanic_Y1","N21000217","Titanic_Y"
"N09000003","Belfast","N20000939","Titanic_Y2","N21000217","Titanic_Y"
"N09000003","Belfast","N20000931","Titanic_T5","N21000213","Titanic_T"
"N09000003","Belfast","N20000942","Titanic_Y3","N21000217","Titanic_Y"
"N09000003","Belfast","N20001027","Lisnasharragh_C2","N21000238","Lisnasharragh_C"
"N09000003","Belfast","N20000930","Titanic_U2","N21000214","Titanic_U"
"N09000003","Belfast","N20000938","Titanic_U4","N21000214","Titanic_U"
"N09000003","Belfast","N20000941","Titanic_Z2","N21000218","Titanic_Z"
"N09000003","Belfast","N20001026","Lisnasharragh_D2","N21000239","Lisnasharragh_D"
"N09000003","Belfast","N20001021","Lisnasharragh_D1","N21000239","Lisnasharragh_D"
"N09000003","Belfast","N20000943","Titanic_Z3","N21000218","Titanic_Z"
"N09000003","Belfast","N20000944","Titanic_Y4","N21000217","Titanic_Y"
"N09000003","Belfast","N20000940","Titanic_Z1","N21000218","Titanic_Z"
"N09000003","Belfast","N20001029","Lisnasharragh_D3","N21000239","Lisnasharragh_D"
"N09000003","Belfast","N20001032","Lisnasharragh_D4","N21000239","Lisnasharragh_D"
"N09000009","Mid Ulster","N20003090","Clogher_Valley_G2","N21000692","Clogher_Valley_G"
"N09000009","Mid Ulster","N20003088","Clogher_Valley_G1","N21000692","Clogher_Valley_G"
"N09000009","Mid Ulster","N20003089","Clogher_Valley_D5","N21000689","Clogher_Valley_D"
"N09000009","Mid Ulster","N20003083","Clogher_Valley_D4","N21000689","Clogher_Valley_D"
"N09000009","Mid Ulster","N20003080","Clogher_Valley_D2","N21000689","Clogher_Valley_D"
"N09000009","Mid Ulster","N20003074","Clogher_Valley_B5","N21000687","Clogher_Valley_B"
"N09000009","Mid Ulster","N20003084","Clogher_Valley_E5","N21000690","Clogher_Valley_E"
"N09000003","Belfast","N20000933","Titanic_U3","N21000214","Titanic_U"
"N09000003","Belfast","N20001028","Lisnasharragh_A4","N21000236","Lisnasharragh_A"
"N09000003","Belfast","N20001056","Lisnasharragh_P1","N21000248","Lisnasharragh_P"
"N09000003","Belfast","N20001046","Lisnasharragh_E3","N21000240","Lisnasharragh_E"
"N09000003","Belfast","N20001033","Lisnasharragh_E1","N21000240","Lisnasharragh_E"
"N09000003","Belfast","N20001060","Lisnasharragh_J5","N21000244","Lisnasharragh_J"
"N09000003","Belfast","N20001054","Lisnasharragh_J4","N21000244","Lisnasharragh_J"
"N09000003","Belfast","N20001051","Lisnasharragh_J3","N21000244","Lisnasharragh_J"
"N09000003","Belfast","N20001048","Lisnasharragh_J2","N21000244","Lisnasharragh_J"
"N09000003","Belfast","N20001043","Lisnasharragh_J1","N21000244","Lisnasharragh_J"
"N09000003","Belfast","N20001049","Lisnasharragh_N2","N21000247","Lisnasharragh_N"
"N09000003","Belfast","N20001050","Lisnasharragh_N3","N21000247","Lisnasharragh_N"
"N09000003","Belfast","N20001052","Lisnasharragh_N4","N21000247","Lisnasharragh_N"
"N09000009","Mid Ulster","N20003034","Dungannon_C1","N21000678","Dungannon_C"
"N09000009","Mid Ulster","N20003077","Clogher_Valley_E2","N21000690","Clogher_Valley_E"
"N09000009","Mid Ulster","N20003030","Dungannon_B3","N21000677","Dungannon_B"
"N09000009","Mid Ulster","N20003067","Clogher_Valley_A3","N21000686","Clogher_Valley_A"
"N09000009","Mid Ulster","N20003038","Dungannon_C3","N21000678","Dungannon_C"
"N09000009","Mid Ulster","N20003023","Dungannon_B1","N21000677","Dungannon_B"
"N09000009","Mid Ulster","N20003025","Dungannon_B2","N21000677","Dungannon_B"
"N09000009","Mid Ulster","N20003064","Clogher_Valley_A1","N21000686","Clogher_Valley_A"
"N09000009","Mid Ulster","N20003075","Clogher_Valley_E1","N21000690","Clogher_Valley_E"
"N09000009","Mid Ulster","N20003041","Dungannon_F3","N21000681","Dungannon_F"
"N09000009","Mid Ulster","N20003043","Dungannon_F5","N21000681","Dungannon_F"
"N09000009","Mid Ulster","N20003031","Dungannon_A6","N21000676","Dungannon_A"
"N09000009","Mid Ulster","N20003037","Dungannon_C2","N21000678","Dungannon_C"
"N09000009","Mid Ulster","N20003032","Dungannon_B4","N21000677","Dungannon_B"
"N09000009","Mid Ulster","N20003035","Dungannon_F2","N21000681","Dungannon_F"
"N09000009","Mid Ulster","N20003042","Dungannon_F4","N21000681","Dungannon_F"
"N09000009","Mid Ulster","N20003072","Clogher_Valley_A5","N21000686","Clogher_Valley_A"
"N09000009","Mid Ulster","N20003082","Clogher_Valley_E4","N21000690","Clogher_Valley_E"
"N09000009","Mid Ulster","N20003086","Clogher_Valley_E6","N21000690","Clogher_Valley_E"
"N09000009","Mid Ulster","N20003079","Clogher_Valley_E3","N21000690","Clogher_Valley_E"
"N09000009","Mid Ulster","N20003050","Dungannon_F6","N21000681","Dungannon_F"
"N09000009","Mid Ulster","N20003024","Dungannon_D2","N21000679","Dungannon_D"
"N09000009","Mid Ulster","N20003069","Clogher_Valley_A4","N21000686","Clogher_Valley_A"
"N09000009","Mid Ulster","N20003071","Clogher_Valley_B4","N21000687","Clogher_Valley_B"
"N09000009","Mid Ulster","N20003033","Dungannon_F1","N21000681","Dungannon_F"
"N09000009","Mid Ulster","N20003078","Clogher_Valley_C3","N21000688","Clogher_Valley_C"
"N09000009","Mid Ulster","N20003073","Clogher_Valley_D1","N21000689","Clogher_Valley_D"
